,Word1,Word2,Cosine,Pearson CC,Spearman's rank CC
139,đánh_bóng,làm_đẹp,2.8378880819770522,"PearsonRResult(statistic=0.3793215485309522, pvalue=1.6929738032861693e-06)","SignificanceResult(statistic=0.36959687097204325, pvalue=3.2453853655610543e-06)"
140,đoán,quan_sát,2.2935723971122597,"PearsonRResult(statistic=0.31059585538041345, pvalue=0.00010959592404783403)","SignificanceResult(statistic=0.27979732432552556, pvalue=0.0005250079951899238)"
141,đồ_dùng,đồ_vật,4.588788741499358,"PearsonRResult(statistic=0.5755589571867606, pvalue=1.3151445829704248e-14)","SignificanceResult(statistic=0.5762264989555091, pvalue=1.2064737691221389e-14)"
142,giải_tán,tập_hợp,1.3691970406167064,"PearsonRResult(statistic=0.19377131793858532, pvalue=0.017505468562753385)","SignificanceResult(statistic=0.2071220943153029, pvalue=0.01098624272939035)"
143,nhóm,liên_kết,1.3372564051137024,"PearsonRResult(statistic=0.24142038564148804, pvalue=0.002918436103513971)","SignificanceResult(statistic=0.15781145828703497, pvalue=0.05376529762839787)"
144,đầu_tiên,cuối_cùng,2.7624884814682953,"PearsonRResult(statistic=0.5044802369377455, pvalue=4.6369958691492256e-11)","SignificanceResult(statistic=0.4876607849237744, pvalue=2.4641917402362403e-10)"
145,quyển,bìa,1.4406569799669195,"PearsonRResult(statistic=0.2096355650276221, pvalue=0.010032777570073132)","SignificanceResult(statistic=0.2186426063380595, pvalue=0.007187798236896072)"
146,vượt_tuyến,hằn_học,-0.2087850586797974,"PearsonRResult(statistic=-0.030184490417135543, pvalue=0.7138621994813292)","SignificanceResult(statistic=-0.04272012089426197, pvalue=0.6037100840877869)"
147,chiến_bại,thắng_lợi,2.0636017637849378,"PearsonRResult(statistic=0.2786843001229441, pvalue=0.0005537875215648249)","SignificanceResult(statistic=0.2671105382461443, pvalue=0.0009521250750850851)"
148,đỡ_đần,bình_luận,0.13378967422086147,"PearsonRResult(statistic=0.019470639139273462, pvalue=0.8130499839336824)","SignificanceResult(statistic=0.06317258544824214, pvalue=0.4424882883707524)"
149,hạ,tăng,2.4606843490877237,"PearsonRResult(statistic=0.3599620221563016, pvalue=6.058463411728653e-06)","SignificanceResult(statistic=0.35527445664251744, pvalue=8.149183046857346e-06)"
150,bội_bạc,chung_thuỷ,2.279940636945307,"PearsonRResult(statistic=0.3338272973568698, pvalue=2.9833900065447372e-05)","SignificanceResult(statistic=0.3465167340770701, pvalue=1.4003959033734086e-05)"
151,nhà_máy,dây_chuyền,2.591496506592105,"PearsonRResult(statistic=0.35273881224452397, pvalue=9.548038638033564e-06)","SignificanceResult(statistic=0.36951153384594876, pvalue=3.263668274086732e-06)"
152,tàu_hoả,xe_điện_ngầm,3.0547860263214117,"PearsonRResult(statistic=0.42140002228710977, pvalue=7.868199590969955e-08)","SignificanceResult(statistic=0.41635450464465085, pvalue=1.1628169675428639e-07)"
153,thuở,thủa,7.32074396710938,"PearsonRResult(statistic=0.8568917229709926, pvalue=1.9566206917048022e-44)","SignificanceResult(statistic=0.8325436686074937, pvalue=8.494403496755655e-40)"
154,tranh,trông_nom,-0.226406981298208,"PearsonRResult(statistic=-0.02936878159171731, pvalue=0.7212710124697121)","SignificanceResult(statistic=-0.027907018089692877, pvalue=0.7346123022108162)"
155,xuôi,ngược,2.254575481797161,"PearsonRResult(statistic=0.3299438284060356, pvalue=3.7358911654004936e-05)","SignificanceResult(statistic=0.30458420374238854, pvalue=0.0001508778274718611)"
156,biên_nhận,móc,0.029423122872556627,"PearsonRResult(statistic=0.004550705970874156, pvalue=0.9559244957685018)","SignificanceResult(statistic=0.014672652117871905, pvalue=0.8585589594983692)"
157,thi_hành,bắt,0.41000970563565353,"PearsonRResult(statistic=0.056890300503425785, pvalue=0.4892560079934847)","SignificanceResult(statistic=0.057600782256989204, pvalue=0.4838381835446065)"
158,cự_tuyệt,bãi_bỏ,3.0555854996849567,"PearsonRResult(statistic=0.3937330404484614, pvalue=6.204743094334049e-07)","SignificanceResult(statistic=0.3748131028045691, pvalue=2.295149501595808e-06)"
159,hiện_trạng,tình_cảnh,1.5080052675621496,"PearsonRResult(statistic=0.19683881747605367, pvalue=0.01576656486426322)","SignificanceResult(statistic=0.16922174318858615, pvalue=0.038438187956186136)"
160,vượt_tuyến,dứt_điểm,1.9772619837697356,"PearsonRResult(statistic=0.259458291580378, pvalue=0.0013449631003109887)","SignificanceResult(statistic=0.2420605360238233, pvalue=0.0028419496280606025)"
161,bằng,văn_bằng,0.38819353628727343,"PearsonRResult(statistic=0.05727215584268187, pvalue=0.48634013312711755)","SignificanceResult(statistic=0.055613138361704964, pvalue=0.49907583818749923)"
162,tĩnh_dưỡng,lộn_xộn,-0.13624119745631122,"PearsonRResult(statistic=-0.014662587385263904, pvalue=0.858654969873301)","SignificanceResult(statistic=-0.04104182408107027, pvalue=0.6180169088536519)"
163,nhốt,thả,3.046252353062899,"PearsonRResult(statistic=0.391201511157102, pvalue=7.426869190402564e-07)","SignificanceResult(statistic=0.38375927819014183, pvalue=1.2491617529122846e-06)"
164,nội_tiết,huyệt,1.6953336026131642,"PearsonRResult(statistic=0.1886423684521235, pvalue=0.02078556756435776)","SignificanceResult(statistic=0.1945099782212543, pvalue=0.017072192739719674)"
165,phụ_bản,truyện_tranh,2.1249719855681595,"PearsonRResult(statistic=0.3479596568032781, pvalue=1.2823003687644934e-05)","SignificanceResult(statistic=0.3754069069736433, pvalue=2.2055513585688085e-06)"
166,phong_thư,địa_chỉ,1.3033940648650413,"PearsonRResult(statistic=0.2513459633743547, pvalue=0.0019185551389316326)","SignificanceResult(statistic=0.19809413751722302, pvalue=0.015099526719664948)"
167,thời_bình,thời_chiến,4.382605991305681,"PearsonRResult(statistic=0.5981912613552053, pvalue=6.311695636762118e-16)","SignificanceResult(statistic=0.5782034757100316, pvalue=9.334491184177537e-15)"
168,áo_quan,quan_tài,5.116827002991177,"PearsonRResult(statistic=0.6819494473837755, pvalue=7.480429603657444e-22)","SignificanceResult(statistic=0.6685043779723544, pvalue=9.016519958163451e-21)"
169,trẩy_hội,ví,0.3902904453867127,"PearsonRResult(statistic=0.05000167746661728, pvalue=0.5434194282559546)","SignificanceResult(statistic=0.04092448553269035, pvalue=0.6190226435604831)"
170,cũ_kỹ,mới_mẻ,2.278377458248127,"PearsonRResult(statistic=0.3303137320445229, pvalue=3.657179632304383e-05)","SignificanceResult(statistic=0.3262740566247389, pvalue=4.607869952549048e-05)"
171,sân_vận_động,khán_đài,4.851300990727477,"PearsonRResult(statistic=0.5714301543691234, pvalue=2.232369547022235e-14)","SignificanceResult(statistic=0.5291879639095071, pvalue=3.3584316367460394e-12)"
172,được,mất,-0.03007811278892033,"PearsonRResult(statistic=0.0021568857295563536, pvalue=0.9791014913524873)","SignificanceResult(statistic=-0.030246677630116896, pvalue=0.713298457372199)"
173,hiểu,tiên_lượng,1.871684218798141,"PearsonRResult(statistic=0.2555596072285657, pvalue=0.001597555677327474)","SignificanceResult(statistic=0.31298635494910887, pvalue=9.632898147856486e-05)"
174,quét_dọn,loại_bỏ,0.33266584631814167,"PearsonRResult(statistic=0.04744182591381986, pvalue=0.5642736111205402)","SignificanceResult(statistic=0.03684608204809103, pvalue=0.6544076320461669)"
175,bay_hơi,bay,1.0164938826956782,"PearsonRResult(statistic=0.1419739283702925, pvalue=0.083084588253314)","SignificanceResult(statistic=0.17372683230365793, pvalue=0.03349445187207553)"
176,dễ_dàng,khó_khăn,2.9335288124587424,"PearsonRResult(statistic=0.436611588621884, pvalue=2.3299368438699103e-08)","SignificanceResult(statistic=0.41028845726476737, pvalue=1.8442158341855504e-07)"
177,gạ,gạ_gẫm,5.177441410894082,"PearsonRResult(statistic=0.6755924101435686, pvalue=2.467189879437623e-21)","SignificanceResult(statistic=0.6449833325925597, pvalue=5.21087174126798e-19)"
178,nhậm_chức,nhiệm_chức,1.9484372357421558,"PearsonRResult(statistic=0.31543490662714724, pvalue=8.430705435983517e-05)","SignificanceResult(statistic=0.31878216809635984, pvalue=7.01304956428587e-05)"
179,hổ_thẹn,bắt_buộc,2.174036073545451,"PearsonRResult(statistic=0.289324728279118, pvalue=0.0003294613245874797)","SignificanceResult(statistic=0.33006444730876927, pvalue=3.710051515047002e-05)"
180,dấu_hiệu,đặc_trưng,0.8457208749937547,"PearsonRResult(statistic=0.12922763670446905, pvalue=0.11500625129702582)","SignificanceResult(statistic=0.11623094359749322, pvalue=0.15664978596477028)"
181,người_dân,tộc_người,2.5046131723103184,"PearsonRResult(statistic=0.34384143804185674, pvalue=1.6469992977252897e-05)","SignificanceResult(statistic=0.33818214142850794, pvalue=2.309923807660863e-05)"
182,bật_lửa,giảm_xóc,1.6895377856097207,"PearsonRResult(statistic=0.17554490538703013, pvalue=0.0316577169813266)","SignificanceResult(statistic=0.16654784657095872, pvalue=0.04165285797623258)"
183,sinh_vật_cảnh,không_trung,0.5380852798617138,"PearsonRResult(statistic=0.07378727589928094, pvalue=0.36952151021260704)","SignificanceResult(statistic=0.0998995510911596, pvalue=0.22386128519936488)"
184,chần_chờ,dứt_khoát,-0.4722500617426884,"PearsonRResult(statistic=-0.08047424083648037, pvalue=0.3276057181198252)","SignificanceResult(statistic=-0.06374149962220543, pvalue=0.4383818769286101)"
185,tư_thế,phong_thái,2.679533297718525,"PearsonRResult(statistic=0.3372479763468769, pvalue=2.4410310901957192e-05)","SignificanceResult(statistic=0.34699675541135167, pvalue=1.3600137368667062e-05)"
186,máy_vi_tính,phím,1.9091508112930242,"PearsonRResult(statistic=0.23163868597060142, pvalue=0.004342491818257896)","SignificanceResult(statistic=0.2202106760300458, pvalue=0.006773501011177355)"
187,sụp_đổ,kìm_nén,1.8399308442453235,"PearsonRResult(statistic=0.2215668041127968, pvalue=0.006432475232624955)","SignificanceResult(statistic=0.15931908084803767, pvalue=0.051488443429368445)"
188,mắc_kẹt,cầm_giữ,3.4149420595003708,"PearsonRResult(statistic=0.4761488745747709, pvalue=7.344679756062486e-10)","SignificanceResult(statistic=0.492990799591093, pvalue=1.465681370964695e-10)"
189,hình_hoạ,khí_quyển,0.5541633215430314,"PearsonRResult(statistic=0.09656004060951646, pvalue=0.23980673195053417)","SignificanceResult(statistic=0.05185830481354727, pvalue=0.528535589598401)"
190,thuộc_địa,kiều_dân,1.755755657989774,"PearsonRResult(statistic=0.320402744972637, pvalue=6.40996428380273e-05)","SignificanceResult(statistic=0.317338548379928, pvalue=7.594634925026157e-05)"
191,nhà_hát,sân_khấu,3.55078365469329,"PearsonRResult(statistic=0.43708785313902154, pvalue=2.2406448485290907e-08)","SignificanceResult(statistic=0.40843593048579935, pvalue=2.119327097526734e-07)"
192,thìa,muỗng,7.121486933184262,"PearsonRResult(statistic=0.8412112796381572, pvalue=2.335095843859101e-41)","SignificanceResult(statistic=0.8365580692475222, pvalue=1.6504002550459229e-40)"
193,tỏ,biểu_lộ,4.1991798549402235,"PearsonRResult(statistic=0.49643884853028675, pvalue=1.0422963968984704e-10)","SignificanceResult(statistic=0.4923934397084315, pvalue=1.55425094225329e-10)"
194,chiến_tranh,trận_chiến,2.9965349939506067,"PearsonRResult(statistic=0.4094996723850312, pvalue=1.9568975155493549e-07)","SignificanceResult(statistic=0.39401395617583, pvalue=6.081618748469652e-07)"
195,cộc,va,0.22243087329515837,"PearsonRResult(statistic=0.052376154435571955, pvalue=0.524421154928394)","SignificanceResult(statistic=0.052487666118494154, pvalue=0.5235372991628598)"
196,tính_sổ,giám_đốc_thẩm,0.17370885615690662,"PearsonRResult(statistic=0.030487757076179747, pvalue=0.7111144810015285)","SignificanceResult(statistic=0.03487266100715588, pvalue=0.6718158812241921)"
197,hơn,thua,0.5507680137565286,"PearsonRResult(statistic=0.07176221692914601, pvalue=0.3828389068216406)","SignificanceResult(statistic=0.06277434552646784, pvalue=0.44537568718856346)"
198,cựu_binh,tân_binh,3.2420041073508754,"PearsonRResult(statistic=0.45534781647155703, pvalue=4.7824762248628496e-09)","SignificanceResult(statistic=0.3914609538201698, pvalue=7.291777932436576e-07)"
199,tính_sổ,nuôi_dưỡng,0.3726741320237071,"PearsonRResult(statistic=0.07575068692583031, pvalue=0.3568853802800723)","SignificanceResult(statistic=0.03777056758078137, pvalue=0.6463152488135899)"
200,hâm_nóng,cải_biến,2.5720129338040096,"PearsonRResult(statistic=0.3912124945373575, pvalue=7.421102112923716e-07)","SignificanceResult(statistic=0.4008089248411041, pvalue=3.723955661859315e-07)"
201,bón,tẩm,1.8472939115297144,"PearsonRResult(statistic=0.23087056969637743, pvalue=0.004477169156012517)","SignificanceResult(statistic=0.24139561758300374, pvalue=0.0029214324603843355)"
202,thảm,thê_thảm,1.5615973777445238,"PearsonRResult(statistic=0.2227953845627825, pvalue=0.006136814122490311)","SignificanceResult(statistic=0.23519800880039116, pvalue=0.0037646789625387735)"
203,lắp_đặt,nhồi_nhét,0.6904308697748174,"PearsonRResult(statistic=0.09123605785809195, pvalue=0.26683578548844633)","SignificanceResult(statistic=0.13170185341570737, pvalue=0.10815882241653026)"
204,tạo_hoá,tạo_vật,1.46616401694185,"PearsonRResult(statistic=0.2937621910988106, pvalue=0.00026369572619233884)","SignificanceResult(statistic=0.2901942308547047, pvalue=0.0003154857546757754)"
205,hen,cúm,2.58207775655043,"PearsonRResult(statistic=0.33866580706982535, pvalue=2.24467720830353e-05)","SignificanceResult(statistic=0.3205173563269479, pvalue=6.369207064692917e-05)"
206,mệt_mỏi,mỏi_mệt,5.370640695617274,"PearsonRResult(statistic=0.7719931324217844, pvalue=6.322050556742891e-31)","SignificanceResult(statistic=0.7536672741010711, pvalue=9.150604848093044e-29)"
207,tắc_nghẽn,thông_suốt,2.9009334710127694,"PearsonRResult(statistic=0.3583023691164828, pvalue=6.732565510092216e-06)","SignificanceResult(statistic=0.33971109827103424, pvalue=2.1095500234472935e-05)"
208,trọng,coi_trọng,2.3905593872342354,"PearsonRResult(statistic=0.37822942031127726, pvalue=1.8232521202923703e-06)","SignificanceResult(statistic=0.3877096759855993, pvalue=9.493919102394429e-07)"
209,đẽo,bắt,0.4760674193246272,"PearsonRResult(statistic=0.0651490062551962, pvalue=0.4283162503044661)","SignificanceResult(statistic=0.0767945242010756, pvalue=0.35027851160547596)"
210,hú,ca,1.0067299137169623,"PearsonRResult(statistic=0.14693166041277272, pvalue=0.07277566298448315)","SignificanceResult(statistic=0.1421272056535846, pvalue=0.08274919981611298)"
211,danh_sách,mục,1.8757389109656686,"PearsonRResult(statistic=0.257872054283198, pvalue=0.0014429728048971483)","SignificanceResult(statistic=0.25428507933685945, pvalue=0.0016890661104484003)"
212,chuyển_nhượng,phát_mại,1.3460122879977643,"PearsonRResult(statistic=0.18198896178900137, pvalue=0.02582043039499317)","SignificanceResult(statistic=0.19152317880794703, pvalue=0.018883386781873682)"
213,vòng_tay,trang_sức,0.9194561167290912,"PearsonRResult(statistic=0.109806366604761, pvalue=0.18101178878670968)","SignificanceResult(statistic=0.10215387350548913, pvalue=0.21353084443394849)"
214,đổ_bê_tông,chăm_sóc,0.3998483312214261,"PearsonRResult(statistic=0.05592149896983262, pvalue=0.4966954666124203)","SignificanceResult(statistic=0.047747899906662526, pvalue=0.5617601909049064)"
215,kín,phát,0.1152108541056258,"PearsonRResult(statistic=0.020787897284575356, pvalue=0.800657583691988)","SignificanceResult(statistic=0.044579759100404466, pvalue=0.5880318803947039)"
216,người_tình,chiến_sĩ,0.7714749008278078,"PearsonRResult(statistic=0.11315891331891856, pvalue=0.16797278282903375)","SignificanceResult(statistic=0.10244899773323259, pvalue=0.21220406639822553)"
217,cuối,đầu,3.3927585718348414,"PearsonRResult(statistic=0.6430449192847206, pvalue=7.166079040221836e-19)","SignificanceResult(statistic=0.6491790746255389, pvalue=2.593980402589273e-19)"
218,cần_tây,đậu_bắp,3.089822345169354,"PearsonRResult(statistic=0.5554322772045786, pvalue=1.6201921749434614e-13)","SignificanceResult(statistic=0.5332912573892173, pvalue=2.126811942114344e-12)"
219,định_kì,bất_thường,0.9437437047093404,"PearsonRResult(statistic=0.15671415862847152, pvalue=0.055474268482246535)","SignificanceResult(statistic=0.11693853060136006, pvalue=0.154124856660559)"
220,thiện_chí,ác_ý,2.430093299531751,"PearsonRResult(statistic=0.30569121417704126, pvalue=0.00014232599454906865)","SignificanceResult(statistic=0.30325081114716207, pvalue=0.0001618137749195504)"
221,biên_cương,biên_giới,2.6263364616110323,"PearsonRResult(statistic=0.3589819172598699, pvalue=6.448389453736771e-06)","SignificanceResult(statistic=0.3579590204009067, pvalue=6.880618285681066e-06)"
222,sông,cửa_sông,4.915177917272386,"PearsonRResult(statistic=0.644371018912213, pvalue=5.764041501312247e-19)","SignificanceResult(statistic=0.6256829192408552, pvalue=1.1264614781380862e-17)"
223,tím,bẹp,0.793003014404121,"PearsonRResult(statistic=0.10774516333130804, pvalue=0.18938917203804)","SignificanceResult(statistic=0.08132450331125829, pvalue=0.32250398037095496)"
224,năm_âm_lịch,tháng_âm_lịch,4.082892250064509,"PearsonRResult(statistic=0.5586922861232262, pvalue=1.0911371154390192e-13)","SignificanceResult(statistic=0.4779607982577004, pvalue=6.201289472943651e-10)"
225,đỡ_đần,suy_xét,1.2358835328719542,"PearsonRResult(statistic=0.15703807384461638, pvalue=0.05496519384409506)","SignificanceResult(statistic=0.14839237299435531, pvalue=0.06994425830549929)"
226,bầm,mệ,0.26058720696312243,"PearsonRResult(statistic=0.05183358261166465, pvalue=0.5287324193147611)","SignificanceResult(statistic=0.05973065469576427, pvalue=0.4677915547770264)"
227,dáng,tản_bộ,0.7000146268622388,"PearsonRResult(statistic=0.0982031708636795, pvalue=0.23186477509770997)","SignificanceResult(statistic=0.12364105071336504, pvalue=0.1317056462593552)"
228,sinh_vật,tế_bào,3.674691741864989,"PearsonRResult(statistic=0.498455533520185, pvalue=8.523801958635555e-11)","SignificanceResult(statistic=0.4941144050846704, pvalue=1.3121290070676263e-10)"
229,nhau,rau,0.7694810512891079,"PearsonRResult(statistic=0.11678120491823576, pvalue=0.1546835884444065)","SignificanceResult(statistic=0.10573447708787058, pvalue=0.19783038776686657)"
230,đồng_tình,phản_đối,2.383423478340854,"PearsonRResult(statistic=0.28725385605455955, pvalue=0.00036508781366927193)","SignificanceResult(statistic=0.29347971020934266, pvalue=0.0002674889055332429)"
231,thanh,dụng_cụ,0.8747689646034615,"PearsonRResult(statistic=0.14611371754832309, pvalue=0.07440125836583825)","SignificanceResult(statistic=0.17296235388239478, pvalue=0.0342933003581577)"
232,điệu,háo,0.7718321118720162,"PearsonRResult(statistic=0.1104169518001712, pvalue=0.17858325838385664)","SignificanceResult(statistic=0.08291746299835548, pvalue=0.3130847818662008)"
233,tử_trận,tiếp_sức,0.601801282096748,"PearsonRResult(statistic=0.07346359445335743, pvalue=0.37163078076719447)","SignificanceResult(statistic=0.0774594426418952, pvalue=0.34611027986866594)"
234,trù_dập,trù_úm,3.220759591401591,"PearsonRResult(statistic=0.5923199217513957, pvalue=1.4197191303138269e-15)","SignificanceResult(statistic=0.6096039823992178, pvalue=1.2441359578571185e-16)"
235,tứ_kết,trận_đấu,3.367683938740265,"PearsonRResult(statistic=0.39608337504165375, pvalue=5.243810891185018e-07)","SignificanceResult(statistic=0.381238277256767, pvalue=1.4854619456976254e-06)"
236,tình_ca,ca_khúc,4.046949556484857,"PearsonRResult(statistic=0.485083087426255, pvalue=3.1579965992707366e-10)","SignificanceResult(statistic=0.5005146895417574, pvalue=6.931796904054352e-11)"
237,báo_ân,trả_thù,0.47541254837845515,"PearsonRResult(statistic=0.09284643615522245, pvalue=0.25845000207515256)","SignificanceResult(statistic=0.14517445219787545, pvalue=0.07630406499350628)"
238,vững_tâm,vững_lòng,2.3133123029582032,"PearsonRResult(statistic=0.4067864744412479, pvalue=2.3969491846026505e-07)","SignificanceResult(statistic=0.370080448019912, pvalue=3.1436049106343676e-06)"
239,cũ_rích,mới_mẻ,1.249075993036443,"PearsonRResult(statistic=0.190802015657266, pvalue=0.019344845877296308)","SignificanceResult(statistic=0.16132094759767102, pvalue=0.04858917378698579)"
240,lành,kẹt,0.2161052926145299,"PearsonRResult(statistic=0.022409973890382573, pvalue=0.7854658053188257)","SignificanceResult(statistic=0.05307435886039379, pvalue=0.5188995899324689)"
241,tù,ngục,2.4900539249830627,"PearsonRResult(statistic=0.3090091010801284, pvalue=0.00011932415731423205)","SignificanceResult(statistic=0.28982088092804126, pvalue=0.0003214179427943076)"
242,dày_cộp,mỏng_tang,1.9157903334860231,"PearsonRResult(statistic=0.3169593644296888, pvalue=7.75471494305303e-05)","SignificanceResult(statistic=0.2693399706653629, pvalue=0.0008593216771007663)"
243,cây_trồng,thầy_thuốc_nhân_dân,0.556862620861671,"PearsonRResult(statistic=0.08745538417744222, pvalue=0.287244650654285)","SignificanceResult(statistic=0.06100004444641984, pvalue=0.4583684825854508)"
244,điều_hành,lục_lọi,0.09404583510041162,"PearsonRResult(statistic=0.01120320805603462, pvalue=0.8917681948650004)","SignificanceResult(statistic=0.04403573492155207, pvalue=0.5925991245342015)"
245,tự_do,phần_cứng,0.023304284614975045,"PearsonRResult(statistic=-0.0018186621887536065, pvalue=0.9823780321537943)","SignificanceResult(statistic=0.02583759278190142, pvalue=0.7536351225531854)"
246,thu_ngân,dân_cư,0.718938284054528,"PearsonRResult(statistic=0.11031972062367444, pvalue=0.17896836929959653)","SignificanceResult(statistic=0.14880839148406597, pvalue=0.06915444082664736)"
247,cắt,tẩm,0.6943745842265244,"PearsonRResult(statistic=0.10557440039412394, pvalue=0.19851394306220976)","SignificanceResult(statistic=0.0688866171829859, pvalue=0.4022424093102026)"
248,nghị_quyết,tài_liệu,1.3089964741909794,"PearsonRResult(statistic=0.16131521685185424, pvalue=0.04859727568213405)","SignificanceResult(statistic=0.12356282501444509, pvalue=0.1319520235222382)"
249,ăn_nhậu,nhậu_nhẹt,5.9203733834061145,"PearsonRResult(statistic=0.7274885703887581, pvalue=5.481552173061616e-26)","SignificanceResult(statistic=0.6990621805413574, pvalue=2.5783861771695328e-23)"
250,gắn_kết,liên_kết,5.041038096434446,"PearsonRResult(statistic=0.6905876637060903, pvalue=1.407051869083691e-22)","SignificanceResult(statistic=0.634223743277479, pvalue=2.9691400934522188e-18)"
251,máy_tính,bộ_vi_xử_lý,3.8534430442675482,"PearsonRResult(statistic=0.5059181154667307, pvalue=4.0028426409878074e-11)","SignificanceResult(statistic=0.47244944219743107, pvalue=1.0344165411221581e-09)"
252,cải_thiện,thuần_hoá,1.2174942581089512,"PearsonRResult(statistic=0.20933591659106957, pvalue=0.010142479523012188)","SignificanceResult(statistic=0.24168718609715986, pvalue=0.0028863350492742395)"
253,năng_lực,tột_độ,-0.09603520848418093,"PearsonRResult(statistic=-0.014954317519932425, pvalue=0.8558729171044588)","SignificanceResult(statistic=0.009559535979376862, pvalue=0.9075707934144497)"
254,an_dưỡng,tĩnh_dưỡng,3.255574751197389,"PearsonRResult(statistic=0.5469785653815534, pvalue=4.4278384178177397e-13)","SignificanceResult(statistic=0.4717738566158496, pvalue=1.100688016399131e-09)"
255,di_chuyển,dời,2.6632023486505356,"PearsonRResult(statistic=0.3423658130050278, pvalue=1.800001713362351e-05)","SignificanceResult(statistic=0.33440241788523933, pvalue=2.884905291910396e-05)"
256,ngoài,trong,0.6454516367130463,"PearsonRResult(statistic=0.12115966398655705, pvalue=0.13969442718246625)","SignificanceResult(statistic=0.1390977376772301, pvalue=0.08958254989989103)"
257,cặp,đôi,2.2477134702669423,"PearsonRResult(statistic=0.37452709115031063, pvalue=2.3395295261558553e-06)","SignificanceResult(statistic=0.36411040490688473, pvalue=4.642078261890937e-06)"
258,cẳng,bắp_chân,2.3125685088600334,"PearsonRResult(statistic=0.30273870478111936, pvalue=0.0001662067007986768)","SignificanceResult(statistic=0.287740788479488, pvalue=0.00035640398652591476)"
259,chiến_tranh,hoà_bình,2.4408869283313566,"PearsonRResult(statistic=0.3465161784057676, pvalue=1.4004432988305795e-05)","SignificanceResult(statistic=0.3758549268856394, pvalue=2.1401614355544066e-06)"
260,đau_đớn,làm_phiền,0.5188014686807151,"PearsonRResult(statistic=0.06909363842418058, pvalue=0.40082630651865486)","SignificanceResult(statistic=0.0831556958087026, pvalue=0.3116916768928179)"
261,gia_tăng,lạm_phát,1.5962264178736854,"PearsonRResult(statistic=0.19925953686452974, pvalue=0.014502427404970583)","SignificanceResult(statistic=0.17244677541224057, pvalue=0.03484110961104268)"
262,thói,thái_độ,3.4602368560337333,"PearsonRResult(statistic=0.43617576114078355, pvalue=2.414635068136022e-08)","SignificanceResult(statistic=0.4148255478021246, pvalue=1.307285333063584e-07)"
263,mô_hình,cấu_trúc,2.6947670216723885,"PearsonRResult(statistic=0.4215486451448269, pvalue=7.777433051645618e-08)","SignificanceResult(statistic=0.3362585003777946, pvalue=2.587524925994382e-05)"
264,mạo_danh,lừa_đảo,4.679135174424941,"PearsonRResult(statistic=0.6085335981625671, pvalue=1.4528503836049403e-16)","SignificanceResult(statistic=0.5819974221076493, pvalue=5.6773135394815505e-15)"
265,sếp,lãnh_đạo,2.0131379650502845,"PearsonRResult(statistic=0.32617883459628544, pvalue=4.632855291127327e-05)","SignificanceResult(statistic=0.29011244944219744, pvalue=0.0003167764418083153)"
266,thẻ,kỉ_vật,0.6167654415543271,"PearsonRResult(statistic=0.11154604085904435, pvalue=0.17415579548375762)","SignificanceResult(statistic=0.08853193475265568, pvalue=0.2813298467425948)"
267,hỏi,đáp,2.8614433612100467,"PearsonRResult(statistic=0.403722882967, pvalue=3.0074145781733864e-07)","SignificanceResult(statistic=0.37013022801013384, pvalue=3.1333012868338204e-06)"
268,tản_bộ,di_chuyển,2.5986820904319345,"PearsonRResult(statistic=0.3883095910273535, pvalue=9.103563558307741e-07)","SignificanceResult(statistic=0.32264367305213565, pvalue=5.655722121258252e-05)"
269,chuệch_choạc,chệch_choạc,4.665689835715785,"PearsonRResult(statistic=0.773299405185068, pvalue=4.356848075686198e-31)","SignificanceResult(statistic=0.7213742833014801, pvalue=2.1959746270473697e-25)"
270,giải_thích,ngấm,0.7259211639906593,"PearsonRResult(statistic=0.09058543633318704, pvalue=0.2702757603909004)","SignificanceResult(statistic=0.0886741632961465, pvalue=0.2805545754851836)"
271,mách,mách_nước,3.9503256275236844,"PearsonRResult(statistic=0.5227890514999252, pvalue=6.765063200293008e-12)","SignificanceResult(statistic=0.5068225254455754, pvalue=3.647903341714485e-11)"
272,nước_lớn,xuất_xứ,0.7066340296831752,"PearsonRResult(statistic=0.08337897284271073, pvalue=0.31038970617361006)","SignificanceResult(statistic=0.07817769678652385, pvalue=0.3416429933407211)"
273,số_hoá,hoá_lỏng,1.0866752975111882,"PearsonRResult(statistic=0.13915285193687196, pvalue=0.08945433554627472)","SignificanceResult(statistic=0.119566202942353, pvalue=0.14501588817877534)"
274,cắt_giảm,trừ_khử,1.053737617092869,"PearsonRResult(statistic=0.1630114752031866, pvalue=0.04624770473307012)","SignificanceResult(statistic=0.15703275701142275, pvalue=0.05497351870519796)"
275,nhạc_nhẹ,cung_bậc,1.2991969156637966,"PearsonRResult(statistic=0.1687345959870469, pvalue=0.03900779383087742)","SignificanceResult(statistic=0.1707115871816525, pvalue=0.036739410182073606)"
276,túm_tụm,quần_tụ,1.854706053756815,"PearsonRResult(statistic=0.3396426186231803, pvalue=2.1181625173745688e-05)","SignificanceResult(statistic=0.3139250633361483, pvalue=9.154226834351268e-05)"
277,thị_giác,võng_mạc,3.7643168343592968,"PearsonRResult(statistic=0.4505473047626919, pvalue=7.2414312344117e-09)","SignificanceResult(statistic=0.4445939819547536, pvalue=1.2006831782075726e-08)"
